fixture,element,code,team,was_home,position,round,minutes,starts,total_points,goals_scored,assists,own_goals,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution
38,195,218997,7,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,180,220583,7,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,188,226965,7,true,3,4,6,0,1,0,0,0,0,1,0,0,3,0,0,0,0.21,0
38,194,230730,7,true,4,4,17,0,1,0,0,0,0,2,0,0,7,0.21,0.03,0.24,0.64,0
38,91,231065,7,true,2,4,90,1,2,0,0,0,0,5,0,0,-11,0.01,0,0.01,2.81,10
38,186,241293,7,true,3,4,59,1,1,0,0,0,0,2,0,0,5,0.49,0.01,0.5,1.37,4
38,655,242893,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,104,428580,7,true,3,4,72,1,2,0,0,0,0,3,0,0,11,0.03,0.01,0.04,2.16,7
38,174,436761,7,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,187,439668,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,175,451284,7,true,2,4,90,1,0,0,0,0,0,5,0,0,-5,0,0.04,0.04,2.81,7
38,173,461102,7,true,2,4,90,1,0,0,0,0,0,5,0,0,-17,0.19,0.07,0.26,2.81,8
38,177,465390,7,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,190,469272,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,110,472739,7,true,1,4,90,1,0,0,0,0,0,5,2,0,-5,0,0.01,0.01,2.81,0
38,183,480457,7,true,3,4,72,1,2,0,0,0,0,3,0,0,11,0.33,0.73,1.06,2.16,5
38,171,484389,7,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,191,492498,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,185,501459,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,182,539142,7,true,2,4,90,1,0,0,0,0,0,5,0,0,-12,0,0,0,2.81,8
38,197,549653,7,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,196,551262,7,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,656,566213,7,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,181,577411,7,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,599,627221,7,true,4,4,30,0,1,0,0,0,0,3,0,0,3,0,0,0,1.43,1
38,192,629397,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,575,661888,7,true,3,4,17,0,1,0,0,0,0,2,0,0,3,0,0.01,0.01,0.64,0
38,189,684268,7,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,406,91651,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,587,106921,15,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,386,122074,15,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,408,155405,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,390,171314,15,false,2,4,90,1,6,0,0,0,1,0,0,0,24,0,0,0,1,7
39,384,204936,15,false,1,4,90,1,7,0,0,0,1,0,3,0,29,0,0,0,1,0
39,388,209036,15,false,2,4,90,1,6,0,0,0,1,0,0,0,27,0,0,0,1,7
39,398,209244,15,false,3,4,22,1,-2,0,0,0,0,0,0,0,-4,0,0.02,0.02,0.1,0
39,481,215379,15,false,3,4,90,1,5,0,0,0,1,0,0,0,18,0,0.01,0.01,1,14
39,402,220566,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,411,223094,15,false,4,4,90,1,9,1,0,0,1,0,0,3,36,0.87,0.01,0.88,1,3
39,400,248875,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,404,433036,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,397,437730,15,false,3,4,90,1,3,0,0,0,1,0,0,0,7,0,0.06,0.06,1,3
39,237,440993,15,false,3,4,45,0,1,0,0,0,0,0,0,0,15,0,0.01,0.01,0.8,10
39,155,448047,15,false,3,4,81,1,2,0,0,0,1,0,0,0,17,0.18,0.13,0.31,0.5,10
39,392,448514,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,389,465351,15,false,2,4,90,1,9,0,0,0,1,0,0,1,34,0,0.01,0.01,1,11
39,399,466052,15,false,3,4,45,1,1,0,0,0,0,0,0,0,4,0.03,0.06,0.09,0.2,1
39,387,472769,15,false,2,4,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0.5,0
39,395,477064,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,391,477424,15,false,2,4,90,1,11,0,1,0,1,0,0,3,36,0.02,0,0.02,1,7
39,394,494307,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,622,554054,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,407,575204,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,393,578153,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,409,590039,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,653,595480,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,396,616222,15,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,621,616288,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,628,624777,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,616,637238,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,410,649208,15,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,414,21205,16,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,325,59735,16,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,418,95658,16,true,2,4,90,1,1,0,0,0,0,1,0,0,4,0.12,0.01,0.13,1.1,5
39,423,106760,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,426,141746,16,true,3,4,90,1,2,0,0,0,0,1,0,0,17,0.03,0.33,0.36,1.1,7
39,43,166989,16,true,3,4,66,1,2,0,0,0,0,1,0,0,15,0,0.04,0.04,0.53,5
39,429,176297,16,true,3,4,82,1,2,0,0,0,0,1,0,0,6,0.12,0.08,0.2,1.08,5
39,430,184341,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,416,209365,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,417,216051,16,true,2,4,90,1,2,0,0,0,0,1,0,0,9,0.02,0.05,0.07,1.1,3
39,419,221820,16,true,2,4,90,1,2,0,0,0,0,1,0,0,14,0.03,0.08,0.11,1.1,6
39,422,230001,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,433,232112,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,428,430871,16,true,3,4,90,1,2,0,0,0,0,1,0,0,8,0.11,0.03,0.14,1.1,2
39,427,446008,16,true,3,4,90,1,2,0,0,0,0,1,0,0,9,0.49,0.08,0.57,1.1,5
39,413,451302,16,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,440,458249,16,true,4,4,7,0,1,0,0,0,0,0,0,0,4,0,0.01,0.01,0.02,3
39,412,465247,16,true,1,4,90,1,2,0,0,0,0,1,1,0,5,0,0,0,1.1,0
39,439,485711,16,true,4,4,23,0,1,0,0,0,0,0,0,0,4,0.06,0,0.06,0.57,2
39,436,490881,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,431,493250,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,432,516895,16,true,3,4,90,1,4,0,0,0,0,1,0,0,20,0.03,0.07,0.1,1.1,13
39,438,519913,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,162,532605,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,131,535301,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,434,547037,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,425,547676,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,420,550864,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,437,576620,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,435,576628,16,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,424,577974,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,441,596047,16,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,415,596777,16,true,3,4,90,1,4,0,0,0,0,1,0,0,19,0,0.03,0.03,1.1,12
39,421,606745,16,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,625,97846,13,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,260,153682,13,true,3,4,18,0,1,0,0,0,0,1,0,0,4,0,0.03,0.03,0.3,2
40,629,155465,13,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,598,173774,13,true,2,4,90,1,2,0,0,0,0,1,0,0,8,0.05,0,0.05,0.88,9
40,347,174594,13,true,4,4,12,0,1,0,0,0,0,1,0,0,4,0,0.01,0.01,0.28,1
40,346,177815,13,true,4,4,77,1,10,1,1,0,1,0,0,2,37,0.87,0,0.87,0.59,5
40,339,180135,13,true,3,4,2,0,1,0,0,0,0,1,0,0,4,0,0,0,0.28,0
40,338,199598,13,true,3,4,90,1,7,0,1,0,0,1,0,0,25,0.07,0.02,0.09,0.88,12
40,343,200617,13,true,3,4,7,0,1,0,0,0,0,1,0,0,4,0.11,0,0.11,0.28,2
40,326,201595,13,true,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,329,214225,13,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,332,220627,13,true,2,4,90,1,2,0,0,0,0,1,0,0,11,0,0.28,0.28,0.88,5
40,342,221399,13,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,330,226182,13,true,2,4,82,1,15,1,0,0,1,0,0,3,45,0.41,0.05,0.46,0.59,3
40,348,235826,13,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,331,243526,13,true,2,4,72,1,6,0,0,0,1,0,0,0,26,0,0.18,0.18,0.58,4
40,345,248056,13,true,3,4,71,1,6,0,1,0,1,0,0,0,24,0.06,0.03,0.09,0.58,5
40,337,427637,13,true,3,4,18,0,1,0,0,0,0,1,0,0,4,0,0,0,0.3,1
40,385,432720,13,true,1,4,90,1,3,0,0,0,0,1,4,0,17,0,0,0,0.88,0
40,327,434752,13,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,336,435997,13,true,3,4,71,1,9,1,0,0,1,0,0,1,35,0.07,0.08,0.15,0.58,6
40,641,437497,13,true,2,4,18,0,1,0,0,0,0,1,0,0,1,0,0,0,0.3,2
40,333,437738,13,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,335,466525,13,true,3,4,87,1,3,0,0,0,1,0,0,0,16,0.43,0.07,0.5,0.59,10
40,344,486520,13,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,341,492859,13,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,334,522047,13,true,2,4,90,1,7,0,1,0,0,1,0,0,27,0,0.02,0.02,0.88,11
40,349,565297,13,true,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,648,587982,13,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,604,592740,13,true,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,603,643970,13,true,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,448,78916,17,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,443,81441,17,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,442,98747,17,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,457,114243,17,false,3,4,56,1,0,0,0,0,0,3,0,0,2,0,0.14,0.14,1.91,4
40,446,119471,17,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,458,180974,17,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,460,200089,17,false,3,4,32,0,1,0,0,0,0,1,0,0,8,0.12,0.06,0.18,0.16,4
40,453,201666,17,false,3,4,90,1,2,0,0,0,0,4,0,0,13,0.29,0.31,0.6,2.08,6
40,464,216646,17,false,4,4,90,1,2,0,0,0,0,4,0,0,3,0.16,0,0.16,2.08,5
40,447,220237,17,false,2,4,90,1,2,0,0,0,0,4,0,0,2,0,0,0,2.08,17
40,456,232653,17,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,450,441191,17,false,2,4,32,0,3,0,1,0,0,1,0,0,9,0,0.01,0.01,0.16,3
40,454,449434,17,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,593,463726,17,false,2,4,57,1,0,0,0,0,0,3,0,0,-3,0,0,0,1.91,6
40,445,465642,17,false,2,4,90,1,2,0,0,0,0,4,0,0,-6,0,0,0,2.08,11
40,405,465694,17,false,3,4,18,1,1,0,0,0,0,0,0,0,3,0,0,0,0.27,1
40,463,470313,17,false,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,567,470551,17,false,1,4,90,1,1,0,0,0,0,4,3,0,2,0,0,0,2.08,0
40,449,487838,17,false,2,4,90,1,0,0,0,0,0,4,0,0,9,0.02,0.01,0.03,2.08,6
40,465,538207,17,false,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,451,545477,17,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,459,547719,17,false,3,4,79,1,0,0,0,1,0,4,0,0,9,0,0.03,0.03,1.97,10
40,609,553746,17,false,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,444,554578,17,false,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,466,599303,17,false,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,461,611665,17,false,3,4,33,0,6,1,0,0,0,1,0,0,24,0.28,0.01,0.29,0.16,2
40,634,613221,17,false,4,4,57,1,1,0,0,0,0,3,0,0,5,0,0.01,0.01,1.91,2
40,559,632794,17,false,3,4,10,0,1,0,0,0,0,0,0,0,4,0,0,0,0.11,2
40,462,636852,17,false,3,4,71,0,2,0,0,0,0,4,0,0,14,0,0.03,0.03,1.81,7
40,659,665243,17,false,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,108,75115,4,true,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,103,183656,4,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,87,191866,4,true,2,5,90,1,7,0,0,0,1,0,0,1,29,0,0.05,0.05,0.83,9
41,89,194010,4,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,82,200720,4,true,1,5,90,1,6,0,0,0,1,0,2,0,27,0,0,0,0.83,0
41,98,204580,4,true,3,5,90,1,3,0,0,0,1,0,0,0,13,0.03,0.04,0.07,0.83,9
41,97,207283,4,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,661,235448,4,true,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,100,244858,4,true,3,5,3,0,6,1,0,0,0,0,0,0,23,0.43,0,0.43,0.13,0
41,86,249231,4,true,3,5,80,1,3,0,0,0,1,0,0,0,15,0.15,0.01,0.16,0.7,9
41,84,432830,4,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,96,440089,4,true,3,5,86,1,3,0,0,0,1,0,0,0,15,0.04,0.28,0.32,0.7,10
41,105,444180,4,true,3,5,80,1,10,1,0,0,1,0,0,2,31,0.96,0.02,0.98,0.7,2
41,85,444765,4,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,90,472713,4,true,2,5,21,0,1,0,0,0,0,0,0,0,5,0,0.01,0.01,0.28,4
41,106,502500,4,true,4,5,90,1,5,1,0,0,1,0,0,0,26,0.72,0.03,0.75,0.83,3
41,83,507433,4,true,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,102,508395,4,true,3,5,68,1,3,0,0,0,1,0,0,0,19,0.03,0.06,0.09,0.55,10
41,93,513086,4,true,2,5,90,1,14,0,1,0,1,0,0,3,43,0,0.52,0.52,0.83,16
41,94,513418,4,true,3,5,90,1,9,0,2,0,1,0,0,0,27,0.54,0.02,0.56,0.83,7
41,565,513545,4,true,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,3
41,95,533463,4,true,3,5,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0.13,0
41,99,543295,4,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,92,570241,4,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,107,593174,4,true,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,88,607464,4,true,2,5,68,1,6,0,0,0,1,0,0,0,20,0,0.07,0.07,0.55,2
41,660,612534,4,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,620,613804,4,true,2,5,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0.13,1
41,657,626464,4,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,136,50175,6,false,4,5,70,1,2,0,0,0,0,1,0,0,8,0,0.08,0.08,1.45,4
41,101,56979,6,false,3,5,90,1,2,0,0,0,0,3,0,0,16,0,0.08,0.08,2.65,10
41,28,98980,6,false,1,5,90,1,2,0,0,0,0,3,3,0,7,0,0,0,2.65,0
41,143,180736,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,140,215059,6,false,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,142,225796,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,146,242880,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,40,244850,6,false,3,5,90,1,2,0,0,0,0,3,0,0,17,0.33,0.07,0.4,2.65,8
41,154,244851,6,false,3,5,90,1,2,0,0,0,0,3,0,0,21,0.13,0.18,0.31,2.65,6
41,156,247632,6,false,3,5,86,1,2,0,0,0,0,2,0,0,13,0.16,0.05,0.21,2.22,6
41,200,437499,6,false,2,5,90,1,3,0,0,0,0,3,0,0,-1,0.13,0.01,0.14,2.65,12
41,145,444463,6,false,2,5,70,1,4,0,0,0,0,1,0,0,11,0,0,0,1.45,15
41,149,460028,6,false,2,5,90,1,1,0,0,0,0,3,0,0,1,0,0.01,0.01,2.65,7
41,158,463936,6,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,165,475168,6,false,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,144,482609,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,159,486672,6,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,163,491007,6,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,583,498444,6,false,2,5,90,1,1,0,0,0,0,3,0,0,7,0.04,0.04,0.08,2.65,9
41,168,499309,6,false,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,170,503037,6,false,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,141,508479,6,false,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,161,514356,6,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,568,543158,6,false,3,5,86,1,2,0,0,0,0,2,0,0,21,0.03,0.02,0.05,2.22,9
41,560,549939,6,false,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,148,551210,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,169,567119,6,false,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,150,574458,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,151,577016,6,false,2,5,19,0,0,0,0,0,0,2,0,0,-4,0,0.01,0.01,1.2,1
41,164,593117,6,false,3,5,19,0,1,0,0,0,0,2,0,0,3,0.03,0.01,0.04,1.2,0
41,152,620109,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,561,622758,6,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,157,624773,6,false,3,5,3,0,1,0,0,0,0,1,0,0,3,0,0,0,0.43,0
41,662,636846,6,false,3,5,3,0,1,0,0,0,0,1,0,0,5,0,0,0,0.43,2
42,2,109745,1,false,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,154561,1,false,1,5,90,1,1,0,0,0,0,3,2,0,6,0,0,0,1.31,0
42,15,184029,1,false,3,5,72,1,2,0,0,0,0,3,0,0,10,0.07,0.02,0.09,0.77,2
42,17,195384,1,false,3,5,30,0,1,0,0,0,0,0,0,0,4,0,0.13,0.13,0.7,4
42,10,198869,1,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,31,199798,1,false,2,5,90,1,1,0,0,0,0,3,0,0,2,0.23,0.01,0.24,1.31,4
42,24,200641,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13,204480,1,false,3,5,90,1,1,0,0,0,0,3,0,0,13,0.02,0.06,0.08,1.31,8
42,27,205651,1,false,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,452,208706,1,false,3,5,59,1,1,0,0,0,0,3,0,0,12,0,0.01,0.01,0.61,6
42,26,219847,1,false,4,5,90,1,2,0,0,0,0,3,0,0,5,0.78,0.02,0.8,1.31,3
42,12,223340,1,false,3,5,80,1,2,0,0,0,0,3,0,0,14,0.34,0.55,0.89,1,2
42,25,224117,1,false,4,5,17,0,1,0,0,0,0,0,0,0,5,0,0.23,0.23,0.54,0
42,4,226597,1,false,2,5,90,1,1,0,0,0,0,3,0,0,6,0,0.14,0.14,1.31,9
42,14,232413,1,false,3,5,17,0,1,0,0,0,0,0,0,0,5,0,0.02,0.02,0.54,0
42,16,248857,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,437495,1,false,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,438098,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,557,439509,1,false,3,5,72,1,2,0,0,0,0,3,0,0,9,0,0.07,0.07,0.77,3
42,18,444145,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,445122,1,false,2,5,59,1,0,0,0,0,0,3,0,0,-6,0,0.02,0.02,0.61,2
42,9,448104,1,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,6,462424,1,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,8,466075,1,false,2,5,90,1,1,0,0,0,0,3,0,0,-3,0.07,0.03,0.1,1.31,5
42,19,481655,1,false,3,5,30,0,1,0,0,0,0,0,0,0,2,0.13,0,0.13,0.7,1
42,7,499169,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,22,499175,1,false,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11,500040,1,false,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,20,616077,1,false,3,5,9,0,1,0,0,0,0,0,0,0,4,0,0.08,0.08,0.31,0
42,111,49262,5,true,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,124,60307,5,true,3,5,90,1,14,1,1,0,1,0,0,3,47,0.11,0.25,0.36,1.63,5
42,116,83299,5,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,114,204120,5,true,2,5,90,1,6,0,0,0,1,0,0,0,24,0.01,0.02,0.03,1.63,7
42,126,219249,5,true,3,5,4,0,1,0,0,0,0,0,0,0,2,0.28,0,0.28,0.14,2
42,328,222694,5,true,2,5,85,1,5,0,0,0,1,0,0,0,24,0.16,0,0.16,1.48,6
42,118,223434,5,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,113,231416,5,true,2,5,75,1,5,0,0,0,1,0,0,0,18,0.04,0.02,0.06,0.89,3
42,121,451340,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,119,451490,5,true,2,5,14,0,1,0,0,0,0,0,0,0,2,0,0.14,0.14,0.74,1
42,120,454490,5,true,2,5,4,0,1,0,0,0,0,0,0,0,5,0,0,0,0.14,1
42,125,463067,5,true,4,5,14,0,1,0,0,0,0,0,0,0,2,0.09,0.01,0.1,0.74,2
42,115,465730,5,true,2,5,90,1,6,0,0,0,1,0,0,1,30,0.02,0.23,0.25,1.63,7
42,130,467779,5,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,652,471551,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,139,487117,5,true,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,109,489639,5,true,1,5,90,1,6,0,0,0,1,0,2,0,27,0,0,0,1.63,0
42,129,509416,5,true,3,5,90,1,3,0,0,0,1,0,0,0,7,0.11,0.08,0.19,1.63,7
42,614,512123,5,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,127,514254,5,true,3,5,85,1,8,0,1,0,1,0,0,0,19,0,0.02,0.02,1.48,13
42,624,519324,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,123,532529,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,128,536916,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,594,538007,5,true,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,133,549074,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,117,550090,5,true,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,134,556637,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,122,592031,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,639,592984,5,true,3,5,84,1,8,1,0,0,1,0,0,0,27,0.28,0.11,0.39,1.48,9
42,132,597320,5,true,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,137,608181,5,true,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
